Volume,Daily_Change,PercentageChange,Direction
652728000,3.6561327427482695,3.31718512693027,Up
557442000,1.7745740403594112,1.5700962835637666,Up
487350000,-4.1490198606446,-3.619713450193156,Down
613263000,-2.886310526118095,-2.5657603042427977,Down
438392000,1.3786716542672366,1.2136821327629177,Up
403324000,0.7208225448769667,0.6230711575718214,Up
528402000,4.068037535084557,3.437497502436971,Up
664696000,-3.049273667647938,-2.458722033327671,Down
412386000,1.1177393914471452,0.933459026926988,Up
314162700,1.4196622780670225,1.1796943894193253,Up
222551200,-0.8598601393381387,-0.706243742026079,Down
299595000,2.139668809044636,1.7389886495239908,Up
260704500,0.2199672393645642,0.170029539949697,Up
309320400,1.919701823839688,1.477376169403087,Up
288504400,-2.009699503228177,-1.5113991146713084,Down
294335100,4.439316855700298,3.385696554880962,Up
517768400,-9.01861087996042,-6.452077307266935,Down
655484700,-0.54991811346666,-0.4326644429470801,Down
476060900,-5.129204934344756,-4.162607385865671,Down
425787500,4.889244003422704,4.034653063346767,Up
362975900,0.2699625841623287,0.214068245730993,Up
252571700,-0.109983621178614,-0.0886386879162661,Down
315516700,-1.0398402843336072,-0.8348056672351839,Down
284885500,0.8298736544917915,0.6722295479458703,Up
218374000,1.5397630949585306,1.271362131962636,Up
215749000,6.6189730169626415,5.441389871706266,Up
214176700,-1.5497560548371752,-1.2168279602641323,Down
237677300,0.7098893951042697,0.5569057152478137,Up
285366600,1.0298397956383667,0.7901793103706516,Up
248978600,0.8798690221748586,0.6565730738098279,Up
374782700,-8.348709364203359,-6.151011767308354,Down
252680500,0.979859643519319,0.7640815751601338,Up
208326200,-2.11966770263598,-1.6237708002683495,Down
214769500,-2.079680579889299,-1.619434593209049,Down
390086200,-3.359481570879467,-2.7688509704168665,Down
320979500,-0.7598847229866834,-0.6237194466538135,Down
217223800,-2.419624460226373,-2.0108003320545897,Down
258068900,3.189509736166741,2.650604471833207,Up
173911000,-0.1899731040491445,-0.1547503203252106,Down
327776900,-4.919238237459297,-4.128554371520855,Down
460067000,-0.7598847541174223,-0.6723302636899414,Down
293399100,-3.129521410164088,-2.693867645274329,Down
248152100,-2.099681762704648,-1.8471334844046068,Down
